	2260553_BL	2283265_BL	2480485_BL	2151503_BL	2010157_BL	2150901_BL	2210551_BL	2292915_BL	2382431_BL	2498789_BL	2512641_BL	2583919_BL	2616045_BL	4235533_BL
DEPDC5	0.0691100330730664	0.128626411440483	0.0295525475980777	0.206505287676606	12.8162469562863	0.648534831138415	0.111865533844511	0.134702960343025	0.217333802839129	0.0727281828860714	0.130695500657395	0.46418730489615	0.367487828189812	0.0161494288952444
DEPDC7	0.0224907391892751	0.0329294432616996	0.00508234868661076	0	0.0679482332925588	0.00812976685575833	0.202707645675553	0.00106531361038696	0.00317369086870972	0.00317032609082946	0.0450975095047369	0.0230204291894392	0.000162522087053839	0.0369403010653
DERA	0.0575579959045793	0.0168222603832196	0.00984359379223974	0.265970285872032	0.02783621619421	0.197056470189841	0.605068957690097	0.123226616751334	0.0464902824551534	0.00515054093790084	0.458684741376825	0.00861099949019992	0.0185123563882256	0.0597931991819686
DERL1	0.0443563847369822	0.0590872889509266	0.00368173567307827	0.00747472280920259	0.124507767045428	0.271491609991156	0.0288201227386323	0.00936792743512768	0.145102158577949	0.645966834332856	0.00849142319325149	0.00630811723528494	0.141618506599268	0.0294218986082393
DERL2	0.0134710447821847	0.00760360405856134	0.0156885010960093	0.00327883782667873	0.00381961797468864	0.481957301307395	0.287873793277815	0.0656134585940313	0.0763750772519025	0.0252538515407935	0.0183240039863094	0.081162715245584	0.554048583701018	0.0170258848551361
DERL3	0.000378343067000277	0.00149387978023039	0.00165705374890683	0.00358110815447794	0.373641869651736	0.0216927100709135	0.00123269985055487	0.0169120081419459	0.00151884220786026	0.03317010308613	0.0129427734511242	0.00136433159026072	0.103464626136267	0.0164506529394954
DES	5.95085678654472e-06	2.36344843045846e-05	0	0.000177505396709364	0	0.0049695198210241	0.000157139210466333	0.581871935713311	0.000108968880036006	0.00131413691277296	0.000934627679403155	0.000323768944799945	0.00436663246300729	0
DET1	0.0555767409618121	0.00932860758696838	0.00478080308857731	0.0150452503354042	0.022236901626435	0.0452217404354053	0.00181386429655669	0.0111416136904342	0.0189827047130034	0.0366015062097046	0.0283794757203096	0.0105474137818193	0.0079087991353461	0.00317316582866998
DEXI	0.0823278273191324	0.00694011829428692	0.0148535683105792	0.00349788146516793	0.0845680992703614	0.0660430269621028	0.00464481145534943	0.0104167463548906	0.0754824085044625	0.0133101814612057	0.00904163518031725	0.00683298778582341	0.00586685011523193	0.0605186980598085
DFFA	0.032148261955689	0.010720240320107	0.258377258885788	0.0405511047663922	0.00867235659041897	0.0949769819416978	0.00584768451941721	0.0316833717768144	0.0169871179961651	0.0442519788882377	0.0518630557798242	1.04272808231124	0.0236068291077921	0.0115743028845754
DFFB	0.037783079041791	0.0180679744427291	0.575223154432145	0.138991678308266	0.000823832913545545	0.0349334429765393	0.0201889456529195	0.020324915036069	0.133992605410428	0.0468642930398499	0.019581806058978	0.0565062165056351	0.00894845365823467	0.126045868876769
DGAT1	0.0592291032444449	0.0307079118215498	0.00528624743955681	0.0123912110968481	0.00486775876525933	0.070662010571703	0.368800360092121	0.0563808264120986	0.0331347681783263	0.0170931703457571	0.0937483210198504	0.607330503320723	0.129394550180766	0.0379603797641538
DGAT2L6	3.22397639741343e-05	0.000397885982390909	0	0.000596232479716246	5.61467448065399e-05	0.00109612780809965	3.97658410159702e-05	0	0.000170804860912894	5.12425674453092e-05	0.000126250308048833	0.000501666834069481	0.000138583209423669	0.000778257880197196
DGAT2	0.000142157123551843	0.00169675205568919	0.00115552006583183	0.0932883726769565	0.00186302415088745	0.00792686456293227	0.00349679279109029	0.375430921484402	0.12884078292053	0.0513940893255666	0.00799452514032268	0.0425613134131364	0.0149705314207473	0.00604407789565024
DGCR11	0.000117258100065247	0.000337732406711263	0	0	0.000779248844985529	0.000479649214859948	0.00119691311613634	0.00397112342481981	0.000236996915004056	0.000711957736721542	0.000160356666411345	0.000158082328938023	0.00159100759001085	0.00556153922075274
DGCR2	0.034732177686342	0.0209127435393795	0.290865505766847	0.00606072920219982	0.554523614662044	0.239743616920701	0.291024626300591	0.145048377014446	0.0367348519788486	0.505250993487694	0.105494611857354	0.0932940781131147	0.202586602233103	1.30556457307189
DGCR5	3.30868398797886e-05	0.000165985026776653	0	0	0	6.66098470619422e-05	3.96006936742644e-06	0.000164832125780351	7.65818482421563e-06	4.04957709672895e-05	0.000145638447416973	8.27019000786929e-05	0.000117737392665508	0.000622182987822305
DGCR6L	0.0538271024526637	0.00747723529901113	0.146526917313391	0.000836308627415718	0.0242306378315741	0.0566690694433981	0.000887827447798526	0.0516367147589554	0.00647715383015479	0.0280142523264288	0.0572010534725904	0.00534154723891472	0.0178475007751117	0.051580415062325
DGCR6	0.0197206480384274	0.0133823568734649	0.0132921807533957	3.00434295144487e-06	0.064919343769517	0.00212829291894978	0.00133784382514728	0.00938792228671781	0.0052840890615743	0.00152644198445029	0.0516101093465466	0.0397603222292839	0.0198859830592938	0.00568992931732346
DGCR8	0.0699586045043928	0.277839722492591	0.149044646679992	0.0195198330368253	0.677016013596393	0.0682116835086365	0.0320031093296546	0.288852486912502	0.174358902415896	0.237706987417368	0.415510993774721	0.817913235632881	0.0306956694736608	0.332454639444239
DGKA	0.052835025535272	0.138987972412236	0.451414702989969	0.111579179665939	1.6250458098444	0.0298562015102543	0.0154283419694412	0.993926100090846	0.72098002142592	4.62808421155508	0.343646073519635	0.972121546285587	0.678012791899966	0.296267771323866
DGKB	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DGKD	0.145777493517809	0.103559541283664	0.0542286131681197	0.0107585998240641	0.185832613868657	0.0424352772343542	2.06171634316731	0.93938413187857	7.71828035134407	0.104950585293141	1.15018888310355	2.68869280847592	7.37295902276455	1.80104363596596
DGKE	0.237714073434392	0.00710307403709118	0.0644642382414387	0.00414236700492173	0.0604707933741244	0.00670326079471045	0.00352197662480329	0.0161636098006201	0.0220556457582725	0.0285095470009983	0.0361008560683394	0.588915351110034	0.405626752914223	0.00135028103355109
DGKG	1.79899233825707	0.0055883764475027	0.132839314654683	0.00902176582943311	0.034959756139891	0.00400743623262437	0.0169091073123849	0.198048580628366	0.141458956236818	0.00697909918597177	0.139958566496775	1.04079523440307	0.337107273252351	0.248505169832306
DGKH	0.00630623394184649	0.00339967933170194	0.0375836210402722	0.0796541816402502	0.0641978830775884	0.00987110137055168	0.0019779189988147	0.104534128542733	0.0240142892210729	0.000905696190310821	0.111312979823545	0.0991442866049018	0.245426193068029	0.0146967496965777
DGKI	2.56310432541209e-06	0	0.000418448989402771	0	0	0	0	2.00675770949346e-05	0	5.88063717675836e-07	0.0001619405331044	0.000102276790530909	0.000143769691548471	0
DGKK	1.02319634495392e-05	0	0	0	0.0032032997118075	0.0026049268212413	0.00598699853912984	0.000996535533525417	0.0531755747838474	0.0372014086794404	0.00237745403731073	0.00327613848115828	0.000577946107529262	9.87992588464204e-05
DGKQ	0.0308450805128065	0.27707427115296	0.0418876476914408	0.0164697353550225	0.186208801608859	0.00664348157896415	0.00840581221813784	0.0446965160779949	0.685089523331645	0.0484548193906585	0.0927003040300992	0.140519948849659	0.0234466386637147	0.119561003078661
DGKZ	2.04438678763136	0.324690493678641	0.123058978881747	0.266406399672663	0.287660890854431	0.158956888995112	0.471416264971084	0.0676731902967115	5.81557756290786	0.613125655389675	0.361449847003038	1.38373791504691	2.49407290268135	13.5155180530981
DGUOK	0.414639121953221	0.0448607867739758	0.90476392374755	1.69583488609196	0.0175888765892269	0.148914234514539	0.113313824785428	5.18341433756493	0.196625097831526	0.658226136978427	0.385767014833504	0.0751444115676743	0.199288138094771	0.398866423828614
DHCR24	0.0135944285287336	0.523505038455335	0.201564856811865	0.0136304967541659	0.000710059934085468	0.0323816645636312	0.0500970178191055	0.213435809707899	0.868794500469589	0.503084866110138	0.299423495876549	0.0428766684149494	0.249366794340622	0.0213427562136091
DHCR7	0.139804298710961	0.0115606987065149	0.0369261433633062	0.0684947134370301	0.116365461461945	0.00109587206119476	0.12982989881758	0.01190118427537	1.14660262629918	0.0188502691082616	0.158509798310013	0.10003880319359	0.0399251800851715	0.00704582017393299
DHDDS	0.00486593467931045	0.0536355711139457	0.32311528985054	0.165303685257279	0.0503398779655905	0.244750807324435	0.154910616440758	0.113957559900756	0.502459071763473	0.0340923742327743	0.262162249848319	0.16558177853533	0.0655901508874042	0.205654421810229
DHDH	4.00250226244211e-05	0.000522102589778584	0	0	0.000136471528356464	4.92916730355011e-05	0	0.00022374825218837	0.00330568413714277	0.000773829171459185	0.000772302281706365	5.6760690465904e-05	0.000158985268594201	8.83106276167457e-06
DHFR	0.0299777950969985	0.0300171215054971	0.00142773070925236	0.00132405573961723	0.142126917059515	0.00683814561022591	0.0262822111502278	0.0204637399551246	0.00109116896122749	0.00582391487695727	0.0817779295423459	0.0616883860776893	0.0099659554284661	0.000633446707704631
DHH	2.04843265198881e-05	0.000629533639934338	5.78956751249592e-05	0	0.000204735525427194	3.81528970029415e-05	0	0.00197932826557555	0.000145669021513563	0.000527142860925633	0.00219928806607699	0.000637365403390336	2.17629476211593e-05	6.96476793209073e-05
DHODH	0.0387671832397197	0.0776875949227091	0.108913485219945	0.0826001024426986	0.0948427823458559	0.012986117129903	0.112060268003869	0.00589906623374984	0.00816709739264032	0.0632279428132597	0.0395098984644286	0.25991788306858	0.0387712106425531	0.371153071386722
DHPS	0.0523115794651766	0.189951721566319	0.0685326494542735	0.0555662580972053	0.200189669324364	0.00817875049839605	0.215578638672731	0.0330667776490909	0.0423058946730441	0.127572398494915	2.45016272389553	0.721159190861523	0.222386592667048	0.0643305504807837
DHRS11	0.092866540941489	0.0168420071371474	0.00453869410253934	0.000675633076933648	0.0225703964053973	0.00351978403439462	0.00192599369303946	0.0303288038830177	0.00571421791548975	0.0279889105600531	0.00727052171210693	0.125510545479139	0.00180550837504372	0.0172802985231354
DHRS12	0.0683844154328936	0.0729517077365835	0.0404509968766127	0.0476475301986662	0.0807623880998801	0.0559874975594233	0.00210524755326622	0.194645124746339	0.00434062777351455	0.0103072338687315	0.00192575807816398	0.181131628147776	0.0284364504266736	1.27428408270875
DHRS13	0.00185063166416419	0.0248856043824692	0.00370471641946604	0.0134070008592406	0.00147948247376154	0.00427688395954108	0.0117261274452128	0.0893175476406365	0.0705020469868196	0.100465430828467	0.0165287124856783	0.447033437942074	0.00645888580186141	0.0267115621685213
DHRS1	0.0214645750724476	0.467125199920557	0.0229024172055507	0.166921609706902	0.00848245483668071	0.013912953690233	0.0574868336373746	0.258273546902093	0.052058884819761	0.635263689867501	0.0277269546421222	0.530766342808123	0.0307659910919804	0.158713161017787
DHRS2	8.72527935416054e-05	0.000119935999754441	0.000476896110668543	0	0	0	0	0.000444077975141726	2.60913150604335e-05	0	3.24789617306344e-05	0.000341452880120048	4.79332031566373e-06	9.79194865269699e-06
DHRS3	0.0881819931875997	0.0192884417433259	0.0156182922375555	0.076568536424953	0.00650500889422372	0.0128283410314196	0.0476689868366968	0.0339499565076088	0.00919500716594699	0.140001607908269	0.00223411625505085	0.0988055809996239	0.00612226440055584	0.00112536973558791
DHRS4L1	0.00521075414290363	0.000614699481170138	0.00118018819566588	1.83397168004849e-05	0.000407429408452708	0.000200195912790934	0.000965744467526827	0.00193157599457063	0.000381820644948409	0.000757485324227663	0.00283362778592438	0.0369650215092886	0.000457821441998935	0.00134572929105198
DHRS4L2	0.0214214886759139	0.0124439163261272	0.033507793750577	0.0501921555181514	0.00683144850916355	0.00362494061258354	0.0421850911562961	0.00599743134123959	0.0115036803988513	0.0142062609134609	0.0125761692937034	0.0301928294584019	0.0122298981213979	0.0608151166400152
DHRS4	0.00621130314972753	0.00824653881310821	0.0226420118163622	0.000238702282652273	0.00257521124713489	0.0465514358003296	0.0786014744978639	0.046892400798137	0.0169380107263396	0.0107407486901906	0.0840488244281369	0.0516416997831448	0.013885798175943	0.0659346235614072
DHRS7B	0.145825824831277	0.00802001788003051	0.0230538704774042	0.000378315721470383	0.00662057554805303	0.0420727083772692	0.112965320323035	0.0147272621460858	0.0252788743302318	0.102450058133141	0.0411876538640805	0.0730458590784356	0.0323127948968609	0.082837201093172
DHRS7C	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS7	0.00692046500685636	0.0531210623547403	0.497498724681618	0.132117992999456	0.040865783345943	0.00842777283073414	0.381607755797145	0.0579214429958217	0.903727972926765	2.74143434449006	0.0787247689992495	0.217131007553131	0.22158579914874	0.163865503398644
DHRS9	0.00139808631605405	0.000651684672731088	0.0114507375581134	0.0215448563532415	0.000513350295409219	0.0168542626851843	0.000886235624553155	0.00882896106630838	0.00909012607127777	0.00379523395313359	0.0066975266724418	0.0633319661855527	0.0488346030556171	0.00142923714863189
DHRSX	0.018030031945937	0.128421353586027	0.0306262672443448	0.139743359577041	0.581968170288552	0.065147528173757	0.605922074673765	0.0247696765559119	0.0663346002148308	0.104102665144792	0.18267583771233	0.0793276579973057	0.184794765401859	0.145140118602686
DHTKD1	0.0455604959630974	0.179591788501683	0.183210814376032	0.037062705647397	0.527116899193698	0.0901545500828536	0.0753615818790839	0.0261772199091327	0.540254288971657	0.0721254346716593	0.0395505425663028	0.0326091252215231	0.257782351057469	0.22720722150864
DHX15	0.203532216414503	0.661474338578891	5.21304177083631	3.33753215603605	1.82326946303005	0.402463789770094	1.37929141712393	2.07708396729053	0.416368641487751	0.170660571427787	0.677342984354929	2.57894921997711	0.633545205043144	0.358177289105401
DHX16	0.28286726718051	0.06898756567778	0.391520988396114	0.144340279069801	0.0335402803021189	0.0569086404993039	0.0424823601631595	0.00671645269689557	0.0255017726647371	0.0964868972478564	0.110236731032263	0.57957468019454	0.213831281166497	0.0362977944255455
DHX29	0.295295202321073	0.0429078089871229	0.0193273214170027	0.155397523429819	0.192193368891046	0.0508674012123463	0.0828187692947158	0.00509012830641792	0.411282072323353	0.337464554308438	0.0709354346606653	0.70048880547285	0.0799747394654398	0.340603769247436
DHX30	0.493090311300118	0.674890419969932	0.367452682975298	0.0190847744762	0.252654184249808	0.111187590784795	0.0985344779406412	0.00748676520430052	1.76355725582263	0.165599032027	0.264080846881506	1.20426545225216	0.103601389111235	1.50796348194016
DHX32	6.47531113288112	0.0993841851940675	0.23174649366086	0.00645110987454875	0.0281557890782	0.0121380267594106	0.8390819083897	0.107059884577411	0.189254251751814	0.011226523657161	0.0249880371803454	0.164703888581557	0.0116013478454164	0.344943342250523
DHX33	6.74649313988494	0.0113950357342814	0.118847133875362	0.18079482429866	0.0833739354985693	0.0201459377386457	1.80599059406481	0.218969162628992	0.320479269705375	0.0835952929405543	0.0114590898976177	0.338139793193944	0.0681389457228157	0.050069189041149
DHX34	11.26614985801	1.05262459769785	0.0291683035935456	0.0480635945013269	0.0879482877953553	0.0416901111853626	0.313616909771469	0.0733799946381686	0.401930712300479	0.0426988559019551	0.012065463395822	0.308932705090816	0.0240305528146209	0.110175035410306
DHX35	7.25544214806623	0.131500416985665	0.0142303426351337	0.0728005356185657	0.0323095215248587	0.0957588961248862	0.117559997001783	0.229931966851028	0.515805844694069	0.239087031790877	0.0154324149614644	0.0253906226444286	0.0468735904057496	0.317055121814903
DHX36	41.9463927049334	0.511263219283177	0.423953059935713	0.14574737074456	0.395163832259247	1.05065225192797	0.474018655191739	0.0561067886463993	0.0471859847262477	0.0899555587948281	0.406910835201067	0.0583333267621096	0.0940074774363831	0.266957887304842
DHX37	27.0024772608372	0.122696709937771	0.245028226542212	0.614160911603924	0.104153137842141	0.0580818451637594	0.0467348837605227	0.215950348225739	0.0977538483992952	0.0400914281916459	0.0229053128095523	0.0108310065945002	0.0299766816052811	0.732563487480103
DHX38	42.5673401886343	0.328375734708685	0.394789971975654	0.341117794273222	0.144962469579688	0.0305931330469054	0.178141279605576	3.26925620656663	0.274635959412242	0.0743333417262037	0.91656719264352	0.0941234675693552	0.0678342004622341	1.90946051918442
DHX40P1	0.365257888387627	0.00096475501223025	0.000167236636306753	0	0.000102823419350799	0.00153294046062935	0.0001829595549476	0.0118293321055165	0.00149041756696032	0.00154940780805627	0.0173300195288454	0.000138517761937317	8.34011089203789e-06	0.00102385940303649
